SRR8245064	SRR8245065	SRR8245066	SRR8245067	SRR8245068	SRR8245069	SRR8245070	SRR8245071	SRR8245072	SRR8245073	SRR8245074	SRR8245075	SRR8245076	SRR8245077
ENSMUSG00000024213.15	5.06274613916364	5.23258691742222	5.44908636680498	5.71575495815233	5.87270946313755	5.11676760423321	5.89634126254052	5.41542463204364	5.43800383759677	5.48384762529988	5.74425181697998	5.67282611801581	5.62945806913517	5.48848654634738
ENSMUSG00000052146.17	2.39819689817271	2.67630007021377	3.09117329503346	3.05841641082696	2.90428496320154	3.77431217675049	3.03551247142193	3.65839189536939	2.89970839995844	3.19187554744826	4.21191606587445	4.37351465538403	3.46933583123527	2.45403285584175
ENSMUSG00000040276.16	4.58729226944556	4.20960222435236	6.12606417399761	5.66314730526725	6.67017421976168	3.70100581169448	3.35810175595363	2.63741378964923	4.81669818286045	5.42144815501236	4.60363623751999	5.73890768489749	4.79787201533067	4.38162133718945
ENSMUSG00000056692.14	5.50738831914376	6.2080366518846	5.8645748198461	5.90887322182975	5.95729821971988	5.92591824397069	5.49764704307022	6.23252447561484	6.637915318095	6.14756008236216	5.92898722478874	6.05649064876093	5.93777099599815	6.67734538191665
ENSMUSG00000080731.3	0.321771587166091	-0.316487217050485	0.731769401610757	2.1911835589578	0.258418235177812	0.566489861488198	1.29081052435725	0.838604190669734	0.625731565949676	1.43153289272675	3.27311521261515	2.67401744191765	2.52335194495776	1.65133405092788
ENSMUSG00000024217.11	5.38930709013587	4.69788897441622	4.41863973261328	4.71196387470433	5.60782032434408	5.14468192389952	5.49764704307022	5.23846724798194	5.68624804229254	4.77206228946878	5.26950503862567	4.78149615158735	5.17739758657852	5.64112920599572
ENSMUSG00000039512.13	2.13019151742954	0.34344525792742	1.06315810438485	3.1376754987028	1.82986134332836	3.10413460477784	3.84428385756758	2.94487665118709	3.61736458499563	1.21317295499501	2.71898246742572	1.26124641313288	2.42457029426579	3.19437040321103
ENSMUSG00000024218.14	4.35502014876432	5.12116109941934	4.75282369388313	4.54755379810511	4.74149451926386	4.82057219501566	4.44356225570729	4.64055054897324	4.54671649221853	4.24704550198382	4.71367858965193	6.36624809582053	4.67433206929418	5.05328642193105
ENSMUSG00000024219.17	4.38618302680433	5.25034904773194	3.67921527725465	4.54755379810511	5.11325815543672	5.13079227634944	4.359423226863	5.43198277123726	4.69833032800742	4.48530725586865	4.62632644497207	6.07366424816786	4.69567075675131	4.63536287743214
ENSMUSG00000062859.16	2.72507889868996	-0.316487217050485	1.33246529097785	-0.316487217050482	1.2482905864075	1.110235837015	1.70861577162645	1.47176777665825	1.40759666514699	0.642236042201463	2.80105241577518	4.03073935958063	0.243053719522106	2.16264952027416
ENSMUSG00000024220.15	2.39819689817271	1.84702826722038	2.08189521345563	1.85832145907091	1.4692303795462	3.54217327331305	2.17030796855166	1.47176777665825	1.59594930804292	2.77922001211901	3.48657675550696	1.99676187642639	1.79340861879278	0.852091349186858
ENSMUSG00000002257.9	7.27161754519964	7.43574761653043	7.09076888434845	7.63227781059619	7.42475883265449	7.85986759017582	7.7251877929508	7.95485005841815	7.69526124823541	7.61409755102762	7.23946088741271	7.35920927713819	7.37441366753331	7.31409571550712
ENSMUSG00000117028.2	5.27741062299405	5.60810899703644	5.2192934359395	5.66314730526725	5.22363074728819	5.70937095712619	5.80386489006811	5.78121075870532	5.60083785282384	5.4960100671837	4.9113908707912	5.83267959530434	5.17739758657852	4.99403229279998
ENSMUSG00000002250.17	2.13019151742954	2.67630007021377	2.46469644378979	2.88550264792543	3.56206505997529	2.7874455018433	3.84428385756758	3.3453024107465	3.03610338319303	1.93881906929674	3.58252453993514	2.48156677245347	2.61580125591645	1.79712537068889
ENSMUSG00000007570.17	4.50451001382582	-0.316487217050485	4.09579005581443	4.22349699166788	4.53681239901902	5.22532354377559	3.9245562400459	4.13365070012706	4.03054786777071	4.43565659545568	4.64866530740999	0.264865376083749	3.85798364341594	3.52255983074209
ENSMUSG00000037805.16	8.16829783765535	8.08680200733251	8.09332500685744	8.2690883275165	7.9615647301279	7.80625906196893	7.48492027862381	7.1467000199282	8.35045283218766	8.17550877510007	8.5787613154729	8.32731891873443	8.42142381007206	8.42424535103955
ENSMUSG00000024222.18	4.29059926050147	4.09631486156072	3.86051115249425	4.78763799127164	3.74239679423121	3.58355062379949	4.23901413067052	4.45857191983222	4.29809118578378	4.21796939406783	3.67248720509332	4.34550849542292	3.31242683397274	4.18369568332586
ENSMUSG00000117084.2	1.80077469674128	0.794555676980334	2.2210901053041	2.03433113538983	2.46486369850243	2.55758714167631	2.80046356340469	2.24616730438506	3.38164837051648	3.60512398934459	1.22936566072051	1.84500057270531	1.79340861879278	2.76883658089619
ENSMUSG00000117294.2	0.321771587166091	-0.316487217050485	2.46469644378979	1.14694136416687	1.98118513009281	-0.316487217050482	1.51478516609458	-0.316487217050482	0.625731565949676	3.13078591685384	3.67248720509332	-0.316487217050482	1.94365934707268	2.3632904446019
ENSMUSG00000066170.8	0.321771587166091	0.34344525792742	2.67304972693351	0.802372765930334	0.668400797003258	3.36366575001479	2.71275746312316	2.24616730438506	2.28476858714977	-0.316487217050482	-0.316487217050485	-0.316487217050482	3.51806272152802	0.185300461374878
ENSMUSG00000004865.17	8.17945913033634	8.2872348108872	7.79212893177311	8.05098245791775	7.93862947106681	7.34111070865633	7.7501843731819	7.54327457164649	8.69375327839453	8.86549863528298	8.41574243600229	8.70885021883982	8.71191672682343	8.398770480875
ENSMUSG00000053436.16	5.02364478710133	5.55192443259836	5.34638369357692	5.67648015233539	5.40858486100969	4.92083544652171	4.86570478234494	5.52752875696563	5.77665290104546	5.4960100671837	6.47045770955282	5.04795785573169	5.75673374133211	5.7966005090815
ENSMUSG00000063952.17	1.97486489953984	3.40381117768833	2.67304972693351	3.35225929426251	2.24319997579515	2.17996826667432	4.03716487770904	2.38870101958143	3.27540437076784	4.33091493853013	3.21442182414173	-0.316487217050482	3.85798364341594	3.43615552782088
ENSMUSG00000048905.6	1.80077469674128	-0.316487217050485	3.01668587822609	3.75550403265294	1.2482905864075	-0.316487217050482	0.700296547126619	0.373699355838402	1.19090769612862	2.85672138474244	-0.316487217050485	-0.316487217050482	2.07972753262825	1.09703545423385
ENSMUSG00000005936.20	6.64388313550199	6.53952385983268	6.47106281388202	6.46451863025465	6.64205528565455	6.85431906747706	7.01129789568891	6.25130616275457	6.32822305265652	6.61163916523894	6.19493360297676	6.53693553428345	6.25770871338863	6.61479879780652
ENSMUSG00000024006.18	7.67640009080472	7.60060792234481	7.34022012520969	7.74730578420694	7.52977644353413	7.54861909357662	7.50137251542112	7.7944292012511	7.91906197096717	8.64975474151108	8.18110963974629	8.14436176089594	8.15489835508689	7.63820010032378
ENSMUSG00000071172.14	8.85157290784446	8.72852942495727	8.96689534423109	9.08048580564135	9.13900097234502	8.85842582397082	9.05557272831347	9.29675436365583	9.3096754718721	9.24460879962244	9.29959212134516	9.21956487773639	9.34658073306066	8.96630172166614
ENSMUSG00000023067.15	5.82421358364088	6.45012931235301	5.64725702036463	5.95336769397087	5.92964939771613	7.75511553055963	7.87158964363638	7.49287029731208	5.66536484250595	6.20054520126279	5.72335548462791	5.67282611801581	6.62328763436825	6.89542375505631
ENSMUSG00000117050.2	2.99140648308398	2.17922568762569	3.09117329503346	2.88550264792543	3.11534922843736	4.74963694275813	5.12550175668079	4.72359829789953	2.58082440678427	3.00025179279701	2.33412966599016	2.37477119150372	3.8953509960235	4.15693077834459
ENSMUSG00000024007.16	5.60333195115892	6.08475495569778	5.02397121514393	5.47757797145154	5.75160911675416	6.13518772299748	6.2400906075294	4.90058982764178	4.32497260034056	5.0446683394047	4.27070943401599	4.62720366091349	4.53921404774378	5.53079609890591
ENSMUSG00000052712.18	6.47298851175074	5.83693407345373	6.20365981828653	6.5539211517726	6.61915875138289	6.85008666338804	6.87147387025833	6.29721772254464	5.95071503033368	5.42144815501236	6.00020914470924	5.93018614027419	5.61832701766087	6.12819933123918
ENSMUSG00000024011.18	1.97486489953984	2.44906592364177	1.33246529097785	-0.316487217050482	-0.316487217050482	3.73812455043848	3.03551247142193	0.838604190669734	-0.316487217050482	-0.316487217050482	-0.316487217050485	2.76140022500309	-0.316487217050482	1.30636592623221
ENSMUSG00000024012.19	3.52697299516242	2.9615168727335	2.46469644378979	2.46146153368119	1.82986134332836	3.54217327331305	3.46932891820531	3.41359221387509	3.38164837051648	2.19900967342787	3.32951382345225	0.998936526499581	2.93574725644606	3.39093199739502
ENSMUSG00000024013.16	4.1157127674162	2.02266747163203	5.26827355484141	3.85266954229172	4.86341186147515	5.13079227634944	3.88497827699947	5.25717222676554	1.9118464569926	1.93881906929674	4.81591898621633	-0.316487217050482	2.52335194495776	0.556880365546065
ENSMUSG00000097125.3	4.63995399834822	4.41254240584704	4.50291257574781	5.15453301492721	4.56104260955949	3.73812455043848	4.3004745006814	4.75025146133747	5.06012157685791	4.41017543000105	4.27070943401599	4.40098748559907	5.06710703318149	4.69239078871244
ENSMUSG00000024014.9	7.28821010344415	6.98365793642274	7.03052671750164	7.22373354413964	7.26061661101359	6.36613271877157	6.9502877465405	7.52409614613002	7.43950750228427	6.98827558051572	7.23208293429418	7.58559040352901	7.61179837177921	6.99323019078844
ENSMUSG00000042203.9	4.50451001382582	4.72354937205013	4.35959248745054	4.6858306206988	5.08010751303169	4.42483935080443	5.00144333503098	5.01491341534484	4.09443617507556	4.92382617948279	4.38156238089009	5.66151214541267	4.85588882135722	4.47125292786002
ENSMUSG00000089900.3	2.72507889868996	2.87256580843227	3.22951732947843	3.35225929426251	3.04836769684787	2.92257002380465	2.29634072069875	3.41359221387509	0.935820432153482	2.69731774295418	3.08934606725267	3.48078898130764	2.07972753262825	2.26645515934557
ENSMUSG00000090083.12	2.81942412613064	3.3388844657487	3.98294154449461	4.02932948015362	3.17935842695633	3.73812455043848	3.46932891820531	3.54117810639016	3.70182987172198	4.62476266040336	3.91293442232925	4.37351465538403	3.81962264262009	3.78975341226202
ENSMUSG00000024019.19	4.47582560988699	4.1728194111395	3.81727800119868	4.48830554184227	4.60831532999891	4.49157146201205	4.54861925373347	5.14112190097379	4.63529337918015	4.127050518377	3.21442182414173	4.45441179452331	4.22382581797257	4.42713309824225
ENSMUSG00000024018.19	6.29560307965215	5.89454625106461	5.81048335135171	6.2314635161202	6.07134044489576	6.18308373715437	6.6591335559734	7.10600501208449	6.10601930530162	5.54365971545423	6.11696633543137	6.33097522715794	6.08249296289605	6.07914814083363
ENSMUSG00000044477.13	4.38618302680433	2.67630007021377	4.09579005581443	4.32857658206361	4.32675784101084	3.73812455043848	5.01983257861881	4.39242718775154	4.63529337918015	3.06699468201799	5.54430295639493	2.84379121865204	5.16214867622388	4.49281697650044
ENSMUSG00000062202.15	5.19181348541925	3.97336771133347	4.44728114085349	5.21059837850591	6.18484221915187	5.67149510889252	5.14238460646253	4.75025146133747	5.12274130018739	5.71992500047123	4.69233137463326	5.18068998290968	5.73628567789777	5.52033446632655
ENSMUSG00000117962.2	0.762736641471153	1.64700294301944	1.55932163030891	1.85832145907091	2.65696201083034	0.566489861488198	2.71275746312316	2.74734460652729	1.59594930804292	1.93881906929674	1.95838047611667	2.37477119150372	1.79340861879278	2.05079167776214
ENSMUSG00000103207.2	2.27040860513172	2.32044546190776	0.3008250387887	2.79059701013337	3.04836769684787	2.63834475982639	2.17030796855166	1.91031506071868	2.4887282772825	2.93027079186167	3.27311521261515	1.26124641313288	2.07972753262825	2.05079167776214
ENSMUSG00000117725.2	2.39819689817271	3.88516703781793	3.35574826327433	2.9745485459037	2.56410778951298	1.81335883295956	1.51478516609458	3.11859121489174	3.66021528742038	1.93881906929674	2.44038636731649	3.25852622095216	1.217176157811	3.3442448620396
ENSMUSG00000024026.14	5.1561001103789	6.00329650638567	4.88432239449648	5.50772727902437	4.92071272115583	5.10260525654689	5.63520511977944	5.05822132777145	5.36216840329458	5.15616623966302	5.59119213373307	6.08217498944924	5.44015237157454	5.15146296153568
ENSMUSG00000118382.2	2.72507889868996	3.69072850895169	3.16200295150236	3.05841641082696	3.11534922843736	3.10413460477784	1.70861577162645	2.38870101958143	2.89970839995844	3.30680252193387	3.08934606725267	3.84318616125525	3.41890549340704	2.45403285584175
ENSMUSG00000033826.11	4.41668698030701	5.17794948070393	4.16639886137316	4.25938066859498	5.56053111249085	4.46966860948099	4.78199133369761	4.66876765583495	5.75704682456379	5.6778362629235	5.77503954597335	5.6035718289683	5.69449899509588	5.28105116690591
ENSMUSG00000118119.2	1.80077469674128	3.04530061028969	0.3008250387887	1.42487442758457	2.65696201083034	0.191524000331656	1.29081052435725	0.838604190669734	2.39034976141138	1.93881906929674	2.5393510953966	4.73907031245064	2.78462543003709	1.65133405092788
ENSMUSG00000024027.9	1.10000051615724	-0.316487217050485	1.06315810438485	-0.316487217050482	2.3582848627663	3.87772808103521	2.61937231556896	0.373699355838402	0.230212737105565	-0.316487217050482	-0.316487217050485	-0.316487217050482	1.79340861879278	4.07352126116373
ENSMUSG00000024030.8	6.63742224819348	6.85024964356306	6.25316453883981	7.02960010807791	6.00223370606815	6.31176910356429	5.74980652613436	7.01551759176233	7.66927401980131	7.72417388234013	7.91234875867519	7.72797925297838	7.49494326107641	7.22670934378011
ENSMUSG00000042345.16	7.88713171012395	8.43434175924589	7.49227185540792	7.80913971278508	7.9638383291152	7.77087376350232	7.40322766433728	8.07040880146946	7.88107473792116	7.94208390134684	7.66359167782273	7.83004095464926	7.44541555684599	7.31712084311897
ENSMUSG00000117899.2	-0.316487217050482	1.64700294301944	-0.316487217050482	0.802372765930334	0.98728740596209	0.191524000331656	-0.316487217050482	0.838604190669734	2.04715064366027	3.00025179279701	1.8077055590568	2.84379121865204	2.61580125591645	2.16264952027416
ENSMUSG00000024036.17	6.03551528909422	7.04091027264732	6.31663435944579	6.36097350290788	6.07134044489576	6.28693395597902	6.78273026333252	7.25303111847958	6.71615183083492	6.13982938981444	5.95610914047541	7.00364041382905	6.5665060084785	6.18890959918393
ENSMUSG00000118295.2	3.34861447402541	3.12448456093855	3.57924008001502	3.59626180749179	2.46486369850243	3.36366575001479	3.7148238586474	4.3581817012235	4.0628456462551	3.06699468201799	1.95838047611667	3.42835037597191	3.36664827808607	3.82418359199827
ENSMUSG00000024037.14	5.02364478710133	4.69788897441622	5.16859180359328	5.74135647165576	5.2083708646165	2.85658917521274	4.470552377851	4.28715113220141	5.43800383759677	5.76082058082236	5.01819575780709	4.65028169529896	6.0497236210564	5.7966005090815
ENSMUSG00000024038.18	6.53686731803708	6.23505013640893	6.25316453883981	6.17621878201204	6.16126086940719	6.00418777622217	6.03840294158902	6.32407932383597	5.97637571970801	6.08452259962928	5.76484979821346	5.85271524644386	5.80662077755232	6.12819933123918
ENSMUSG00000118071.2	1.37316895159233	0.794555676980334	1.55932163030891	1.14694136416687	2.46486369850243	1.110235837015	2.03220197018218	1.70764123518884	2.17084618019163	1.93881906929674	2.44038636731649	0.678094528646156	2.61580125591645	0.556880365546065
ENSMUSG00000006705.14	6.32001514388404	5.72705351540451	5.82146510798185	6.39363226388928	6.51137451746987	6.12120592211273	6.48476891791982	6.04072986537266	7.0858452803407	6.68252889272335	6.29745979815951	5.79175371690965	6.57804252681046	6.14872126230649
ENSMUSG00000118239.2	1.80077469674128	-0.316487217050485	0.731769401610757	-0.316487217050482	-0.316487217050482	1.32063254472402	-0.316487217050482	2.24616730438506	1.40759666514699	2.69731774295418	-0.316487217050485	2.58099876474278	2.93574725644606	1.48913634311269
ENSMUSG00000061613.14	5.17406730397937	4.64515698488615	5.16859180359328	5.46226370638028	6.07975059722834	4.95276567020638	5.14238460646253	5.51203741468547	5.36216840329458	5.6884741200808	5.56793803041679	6.07366424816786	5.51408303933998	5.49918082713219
ENSMUSG00000024042.8	6.7495098073836	6.8148767339943	7.03525109779372	6.85883511462239	7.61614790924658	6.01178615759101	6.59925073245214	7.15170712236681	7.55754405359012	7.58876767726666	7.54653300310234	7.94648665860911	7.43910331048752	7.49327639613312
ENSMUSG00000058392.14	5.40460669571303	5.50830182135487	5.00483009417667	5.62239312456204	5.59614254441754	5.62270763988768	5.0379903716686	5.29386999091665	5.06012157685791	4.21796939406783	5.32604222400699	5.34529485879355	5.88301685831727	5.55149449218218
ENSMUSG00000024002.19	7.25060483477244	7.24958827305972	7.01147295068435	7.4733043005329	7.41482156691999	7.3856538612934	7.50790123397859	7.2988886797405	7.2665698706574	7.30751521524376	7.46075765235874	7.45734011679503	7.5516308786579	7.05614234300417
ENSMUSG00000024045.7	7.98960587131426	7.25399716626192	7.74676389885284	7.83612318991073	7.36408183340947	7.54600489530292	7.76933108257508	7.51246551055606	7.71317773762188	8.040860812188	8.09831879376123	8.48485739833192	7.81314770749084	7.67874773868666
ENSMUSG00000002625.11	7.4369937863479	6.8148767339943	7.20419438286994	7.40285898447898	7.08375938577505	6.94044651422767	7.32404841562155	7.44880043674252	7.86742503973489	7.72933448363302	7.80207124393664	7.79163612178192	7.73027066220401	7.07770747596245
ENSMUSG00000024050.19	3.99960669112406	3.69072850895169	3.35574826327433	3.59626180749179	3.24064791869187	4.1497759785551	3.41478697891346	3.65839189536939	3.78162230034657	3.46366044663606	2.5393510953966	3.88269816901692	2.70268141086631	3.56389584439946
ENSMUSG00000052142.16	9.0579685011352	9.3340834944208	8.91785240526672	9.11639386456203	8.93973576835326	8.97379207659544	8.62821076683799	9.24849266103992	9.41507761147636	9.30806830056197	9.32235240446667	8.96499486225246	9.46548409757231	8.81829724250898
ENSMUSG00000117872.2	6.90283212278455	7.04600410639142	6.62941719737067	6.847091827538	6.50514370947072	6.65524138053422	6.51749128087881	6.93648625645907	7.19551660934099	7.10801192558254	7.01711972572319	6.53693553428345	7.10216037664096	6.45918753305077
ENSMUSG00000079563.11	5.47876165708098	6.18974250075279	5.43485464512823	6.17621878201204	5.64229700562876	5.36238830617518	5.62322793211221	5.63154644845633	5.65480878005424	6.0016432417638	5.74425181697998	4.73907031245064	5.61832701766087	5.66031374827398
ENSMUSG00000091586.3	2.99140648308398	3.3388844657487	2.2210901053041	3.1376754987028	2.90428496320154	2.71482044630137	2.17030796855166	3.27361880744496	3.43197345756152	2.93027079186167	2.44038636731649	2.25943352167671	2.52335194495776	2.90374067706868
ENSMUSG00000048440.17	2.72507889868996	-0.316487217050485	2.8550750626111	1.65781532906566	3.04836769684787	4.49157146201205	3.80240816045322	3.27361880744496	0.625731565949676	1.93881906929674	3.27311521261515	-0.316487217050482	2.42457029426579	2.45403285584175
ENSMUSG00000024298.16	6.34402099194506	6.12382192119462	6.09019058694631	6.67842413828269	6.12108130895941	6.32402817480981	7.03409305471485	6.71760014276239	6.69054152834371	6.66108531476973	7.3695583541108	6.83763871670483	6.73571617972322	6.28473959030452
ENSMUSG00000095253.5	3.2839003897368	3.12448456093855	2.08189521345563	3.35225929426251	3.29943943150062	3.77431217675049	2.17030796855166	2.38870101958143	2.4887282772825	4.30349664992249	3.94938315998702	1.99676187642639	1.94365934707268	0.556880365546065
ENSMUSG00000095325.4	-0.316487217050482	-0.316487217050485	1.06315810438485	2.33264262813966	3.86424104207873	-0.316487217050482	3.17331657348481	1.91031506071868	1.19090769612862	-0.316487217050482	-0.316487217050485	-0.316487217050482	-0.316487217050482	1.65133405092788
ENSMUSG00000024055.16	4.53263520029615	4.38064009180397	4.72969293190542	4.76285172187735	4.67644114692543	4.99937383389754	4.41605755686868	4.90058982764178	5.1073393327361	5.4086377299388	5.4834636415421	4.53101258401314	4.69567075675131	4.72919433456542
ENSMUSG00000053600.9	4.94211156957793	4.1728194111395	4.79800152466471	5.13534970378607	4.48709585936462	4.06466863205863	4.69311949447048	5.68778254048623	5.49829045577103	5.89546251234159	4.27070943401599	4.80225020015158	5.09948826948099	4.57598761903956
ENSMUSG00000053390.17	5.1561001103789	4.5622589571466	4.98543159761808	4.78763799127164	4.14634600760552	4.28133388076633	4.38801827815823	4.69644344584215	4.83551529008293	4.79192908165746	4.53334248642679	5.19645469578433	4.9116624459073	4.97883053278886
ENSMUSG00000067430.8	1.60275662905952	-0.316487217050485	3.94327471792802	1.65781532906566	-0.316487217050482	1.66705159065559	1.025558090704	2.24616730438506	3.03610338319303	3.00025179279701	-0.316487217050485	4.55566827058238	-0.316487217050482	2.16264952027416
ENSMUSG00000067424.14	4.03935603696243	-0.316487217050485	3.41494986749939	2.33264262813966	3.46267539163485	2.38109759888775	2.96133784232742	3.11859121489174	-0.316487217050482	2.85672138474244	1.44892354560341	-0.316487217050482	3.00575873361068	1.65133405092788
ENSMUSG00000094441.3	2.81942412613064	-0.316487217050485	4.55647823115351	2.57971508368769	3.6550466976854	2.38109759888775	2.51952144242718	2.38870101958143	1.76252689695801	2.69731774295418	3.87554091073647	2.67401744191765	3.46933583123527	3.98499189918029
ENSMUSG00000096910.3	2.62412955845931	2.77776789329111	3.72671944271941	2.79059701013337	3.11534922843736	3.58355062379949	3.46932891820531	2.63741378964923	3.43197345756152	4.77206228946878	3.58252453993514	3.76075959970015	4.53921404774378	4.04461090810612
ENSMUSG00000003929.12	4.29059926050147	0.34344525792742	3.90248634446363	4.6858306206988	5.1773581651586	4.09359919859329	5.0379903716686	4.87659634701893	3.70182987172198	3.88956194989048	4.69233137463326	4.80225020015158	5.17739758657852	4.67363084538394
ENSMUSG00000055240.18	4.188230538531	2.67630007021377	4.44728114085349	3.80490464503679	4.01217792714846	3.26538221774361	3.75928054987209	3.76679392728701	3.4806020810871	3.46366044663606	4.11897384750228	-0.316487217050482	4.03583398811912	3.29599620846879
ENSMUSG00000024299.18	6.88112049048458	6.99949888315402	6.76642492494917	6.86467110598148	6.42819629224882	7.03296627639783	6.93098423777653	6.94804498485683	7.3441763300244	7.4979505091962	7.27937867677177	7.21187324927036	7.3239188010365	6.77738193849615
ENSMUSG00000024300.18	8.4558485996924	8.87454416038143	7.8087796769778	8.29956708589204	7.99751922369716	8.43824106399565	8.03871229162123	8.4717445368387	8.00260553635882	7.85032510545134	7.7094738999014	7.52132606755078	8.09994016734803	7.62849154926187
ENSMUSG00000073423.11	3.99960669112406	4.09631486156072	3.77270915506218	3.41723650925813	3.56206505997529	3.62377425964718	3.10605925290652	3.65839189536939	3.57320207522655	3.9614966214901	3.94938315998702	2.13406754207487	3.73969795405476	3.29599620846879
ENSMUSG00000059208.16	8.19053473706387	8.15910560939944	8.41485770728761	8.53186350860912	8.57948794825404	8.24385675049083	8.46668008886201	8.54968066416025	8.66379565050362	8.45479812147188	8.45904657274423	8.54458434725932	8.67210146013944	8.48334080965167
ENSMUSG00000079557.12	4.1157127674162	0.34344525792742	3.35574826327433	4.14893570054273	3.69938273753884	3.15991044311058	3.52188376249068	3.60097507352112	4.24277739697778	4.35782184864307	4.05350991080477	2.84379121865204	3.73969795405476	3.68123994407711
ENSMUSG00000077450.14	6.51588708502787	6.6237009235585	6.67856160999365	6.78073735957652	6.57224582322578	6.71697155465271	6.6939053615718	7.11628688559924	6.8655275811353	6.66108531476973	6.87750420426415	6.79167532122287	6.92377613594972	6.66315035817368
ENSMUSG00000090952.3	3.78255853439711	3.58270853375672	4.0591459856756	3.80490464503679	3.86424104207873	3.73812455043848	4.20727336307717	4.17358390370244	4.35136228777786	4.21796939406783	4.67066353988525	4.19669154806805	4.03583398811912	4.04461090810612
ENSMUSG00000002289.17	3.07027437307565	2.87256580843227	3.81727800119868	2.33264262813966	2.74419965305486	1.110235837015	4.82445516471695	0.838604190669734	2.4887282772825	2.93027079186167	2.09479639987848	1.84500057270531	1.62567108483176	5.60197739945865
ENSMUSG00000042099.17	1.80077469674128	3.83895857024816	2.57263110556985	1.14694136416687	2.46486369850243	2.85658917521274	1.51478516609458	0.373699355838402	3.16070983040233	2.41936737033243	2.5393510953966	0.998936526499581	2.31852462731041	2.53940394381549
ENSMUSG00000067288.14	7.34085469742724	7.33530351287106	7.22087926728578	7.32032765943925	6.9707339543937	6.39547240284104	6.74454046510892	6.8091765860218	7.44257922136174	7.3616921060505	7.63869714918491	7.0477609283378	7.64508573164371	7.5662864923881
ENSMUSG00000041881.14	6.39852840797554	6.49551887610993	6.57853949744544	6.53208453072264	5.93892467220156	6.10708729018958	6.58079022719055	6.48348841294933	5.98482884929832	5.82006922919874	6.19493360297676	5.67282611801581	6.20659849065898	6.24080975888218
ENSMUSG00000002308.17	5.26069266782978	4.41254240584704	3.86051115249425	4.45774325771	5.22363074728819	3.94277051233023	4.67001897628679	3.11859121489174	4.56937575413256	4.55671932684619	4.05350991080477	5.73890768489749	4.33679120980727	4.69239078871244
ENSMUSG00000002307.17	7.28407982010479	6.90734286302651	7.5950400481012	7.85383581062813	7.99307361025324	7.6591919719322	7.55594701214563	8.23278429894831	8.06373111355616	7.38803624109233	7.39620884116775	8.20016238788428	7.29973574178252	7.50658784224206
ENSMUSG00000024308.16	9.51008152499574	9.15354235858029	9.48052635893283	9.64070278699573	9.71317795716975	9.13554927381727	9.08643477040582	9.58376648113312	9.48005177430241	9.38529366463518	9.32495563376043	9.21956487773639	9.33981984628073	9.51503518335412
ENSMUSG00000051390.11	1.60275662905952	3.04530061028969	3.16200295150236	2.57971508368769	3.46267539163485	3.21360996259438	3.03551247142193	3.71361081851789	3.66021528742038	2.69731774295418	3.27311521261515	3.88269816901692	2.61580125591645	2.16264952027416
ENSMUSG00000101438.3	7.27993767824319	6.82083277642591	7.16593255466531	7.27722120986913	7.4313458525164	6.88773860046881	6.94066827745275	7.36505264392776	7.27003230923687	6.94900065984066	6.86801536433065	7.04340910212722	7.1723384031741	7.13025082511262
ENSMUSG00000041354.17	5.69329096594535	5.55192443259836	5.40596297427136	5.50772727902437	5.16159818132962	5.23833622170262	5.23973187114911	5.71509936279728	5.34913235562197	6.1552495706294	5.98273057262914	4.93972542352726	5.683860434112	5.08202516183313
ENSMUSG00000024309.16	4.920987383573	4.8686073937811	5.07991643394571	5.41532069467788	4.56104260955949	4.37857230410437	4.73823963312287	4.64055054897324	4.92608647455482	4.88735550776974	4.73471453519663	5.59169920497507	4.87472062310935	4.85108069749878
ENSMUSG00000117603.2	3.2839003897368	2.9615168727335	2.76693126763303	3.1376754987028	2.24319997579515	2.28403508411149	1.87946217703189	2.84948872223081	2.82634921602509	1.93881906929674	2.63196073708323	3.1971651360128	2.31852462731041	1.92952656495112
ENSMUSG00000024312.11	5.19181348541925	4.5622589571466	5.04286170081008	4.90555765786727	3.69938273753884	4.74963694275813	5.28604818309678	4.42587859634037	5.18275572438684	4.88735550776974	5.97391123103012	4.73907031245064	5.69449899509588	5.41132106656699
ENSMUSG00000067370.5	3.2839003897368	-0.316487217050485	2.57263110556985	3.65131880345222	3.69938273753884	3.49957406603986	2.51952144242718	3.54117810639016	3.21919658037936	3.06699468201799	3.43609875853134	-0.316487217050482	2.20406120773678	2.90374067706868
ENSMUSG00000008668.16	8.57727376846637	8.43822141269997	8.63780093326751	8.76970635876005	8.43455833695174	8.03600780897358	8.20061091812887	8.08618675076615	8.80414751141099	8.65924958539587	8.85936094994642	8.57806558100093	8.81666942190414	8.81402069950748
ENSMUSG00000024319.19	6.67576055869365	6.86761609076284	6.22035085049879	6.58253182835947	6.48628817965153	6.72161240172555	6.10881191272452	6.01897427097865	6.23208581238224	6.47699426179661	6.03454356508297	4.73907031245064	6.8495639078355	5.83086958963692
ENSMUSG00000067203.9	4.56022255746342	6.30470688230124	5.04286170081008	5.41532069467788	5.08010751303169	4.78554049809332	5.15907217115771	4.80212455631489	5.12274130018739	5.17141370402154	5.59119213373307	5.14863415511186	5.33528833563725	5.13784019694694
ENSMUSG00000061232.17	12.414768262511	12.2885971068452	12.3225678418208	12.3944480085313	12.3693098074586	11.9080556286068	12.1142884278465	12.5308940338708	12.3869316342833	12.2065094896635	12.2405423649296	12.2931065312123	12.3116157509023	12.1386619852865
